**CloudWatch Logs Insights**  
region: eu-west-1  
log-group-names: /aws/lambda/eratostene  
start-time: 2019-09-25T16:03:00.999Z  
end-time: 2019-10-25T16:37:26.000Z  
query-string:
```
fields @timestamp, @message
| sort @timestamp desc
| limit 927
```
---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
|       @timestamp        |                                                                                  @message                                                                                   |
| 2019-10-25 16:17:59.512 | REPORT RequestId: 5f2fb4b2-8bac-423e-b25a-47d52b8f17f2 Duration: 1007.62 ms Billed Duration: 1100 ms Memory Size: 128 MB Max Memory Used: 128 MB                            |
| 2019-10-25 16:17:58.482 | START RequestId: 5f2fb4b2-8bac-423e-b25a-47d52b8f17f2 Version: $LATEST                                                                                                      |
| 2019-10-25 16:17:56.532 | END RequestId: 64c0fb62-e87c-4083-bf0b-31f5adf2a61f                                                                                                                         |
| 2019-10-25 16:17:56.532 | REPORT RequestId: 64c0fb62-e87c-4083-bf0b-31f5adf2a61f Duration: 1015.99 ms Billed Duration: 1100 ms Memory Size: 128 MB Max Memory Used: 128 MB                            |
| 2019-10-25 16:17:55.515 | START RequestId: 64c0fb62-e87c-4083-bf0b-31f5adf2a61f Version: $LATEST                                                                                                      |
| 2019-10-25 16:17:53.552 | REPORT RequestId: d192beec-1c87-4938-aabc-de68f8f95b90 Duration: 1042.51 ms Billed Duration: 1100 ms Memory Size: 128 MB Max Memory Used: 128 MB                            |
| 2019-10-25 16:17:53.552 | END RequestId: d192beec-1c87-4938-aabc-de68f8f95b90                                                                                                                         |
| 2019-10-25 16:17:52.490 | START RequestId: d192beec-1c87-4938-aabc-de68f8f95b90 Version: $LATEST                                                                                                      |
| 2019-10-25 16:17:50.433 | REPORT RequestId: 175dcbd0-d1e4-47f9-be61-5233e3af8afd Duration: 1024.94 ms Billed Duration: 1100 ms Memory Size: 128 MB Max Memory Used: 128 MB                            |
| 2019-10-25 16:17:50.433 | END RequestId: 175dcbd0-d1e4-47f9-be61-5233e3af8afd                                                                                                                         |
| 2019-10-25 16:17:49.405 | START RequestId: 175dcbd0-d1e4-47f9-be61-5233e3af8afd Version: $LATEST                                                                                                      |
| 2019-10-25 16:17:47.552 | REPORT RequestId: 49aea570-eddc-430b-bede-4590441d9b46 Duration: 1036.24 ms Billed Duration: 1100 ms Memory Size: 128 MB Max Memory Used: 128 MB                            |
| 2019-10-25 16:17:47.552 | END RequestId: 49aea570-eddc-430b-bede-4590441d9b46                                                                                                                         |
| 2019-10-25 16:17:46.495 | START RequestId: 49aea570-eddc-430b-bede-4590441d9b46 Version: $LATEST                                                                                                      |
| 2019-10-25 16:17:44.492 | REPORT RequestId: 03167755-1a29-4dbe-bd37-dc8f161b4044 Duration: 1032.80 ms Billed Duration: 1100 ms Memory Size: 128 MB Max Memory Used: 128 MB                            |
| 2019-10-25 16:17:44.492 | END RequestId: 03167755-1a29-4dbe-bd37-dc8f161b4044                                                                                                                         |
| 2019-10-25 16:17:43.438 | START RequestId: 03167755-1a29-4dbe-bd37-dc8f161b4044 Version: $LATEST                                                                                                      |
| 2019-10-25 16:17:41.452 | END RequestId: cc324429-56bf-4da7-860e-8f431a66f4c7                                                                                                                         |
