1;23600
1;23700
4;23800
5;23900
10;24000
19;24100
12;24200
12;24300
25;24400
24;24500
29;24600
29;24700
22;24800
26;24900
21;25000
25;25100
14;25200
7;25300
6;25400
4;25500
2;25600
1;25700
2;25900
